CODIGO_PARADA,X,Y,LINEAS,ADYACENTES
5090,562031.666673961,6145536.19002973,L1:1551:39;L5:1582:15;L1:2352:42,4169;5091
5091,562223.866591124,6145413.95641325,L1:1551:40;L1:2352:57,606
5092,563888.769426254,6144400.34367211,L1:1551:46;L1:2352:63,599
5093,565237.756119926,6143578.34259719,L1:1551:49;L1:2352:66,590
5094,567039.427889754,6139072.85051185,185:1330:71;L12:7561:39,4979
5095,566788.30158023,6138085.70041975,L12:7559:1;L12:7561:42;L12:7562:1,5402
5096,560975.150618978,6146636.31167625,L1:2379:23,5097
5097,561102.415298359,6146844.02594819,L1:2379:24,5414
5098,561457.19549193,6147425.6477006,L1:2379:26,5099
5099,561662.722032213,6147753.14344379,L1:2379:27,4110
5100,562817.747803729,6146785.74249915,L1:2379:32,5101
5101,562690.646518769,6146579.10890127,L1:2379:33,5102
5102,562552.653449561,6146371.37095499,L1:2379:34,5103
5103,562414.319165817,6146147.17401238,L1:2379:35,5104
5104,562281.327735698,6145922.54427541,L1:2379:36,5105
5105,562052.980476383,6145559.25330648,L1:2379:37,3900
5108,572851.805901185,6136891.37618322,D9:147:9;D11:223:9;D1:1529:9;D3:1535:8;D8:1541:9;D2:1756:8;D5:3371:8;D10:7557:9,4019;5109;5129
5109,573269.672152887,6137016.63855861,402:1:12;456:98:6;505:171:6;524:185:12;115:616:6;124:647:12;125:666:12;126:685:9;127:695:6;127:701:6;133:770:12;156:1046:6;158:1092:9;158:1099:9;D3:1535:9;D2:1756:9;396:2025:9;126:2092:9;169:2400:12;124:2640:12;127:2667:6;127:2672:6;158:2814:6;158:2816:6;169:2845:6;133:2983:6;133:2985:6;133:2992:6;456:2996:13;133:3045:6;133:3048:12;G:3337:12;147:3359:6;D5:3371:9;148:3405:6;148:3409:6;148:3632:6;148:3634:12;148:3640:12;148:3651:12;148:3653:12;133:7451:12;133:7453:6;79:7546:12,4021;4549
5110,561467.860902698,6141540.66452458,L19:2079:17;L19:2942:24,5111
5111,561268.014032899,6141223.38814457,L19:2079:18;L19:2942:25,649
5112,561473.990638862,6141525.54450871,L19:2080:32;L19:2941:7,5113
5113,561662.679391093,6141823.67318688,L19:2080:33;L19:2941:8,4704;6125
5114,562098.360142265,6142504.98774087,L19:2079:28;L19:2941:10,5115
5115,562422.538685721,6143029.42947825,L19:2079:29;L19:2941:11,5116
5116,562590.408351643,6143254.38953815,L19:2079:30;L19:2941:12,702
5117,566987.386455128,6138845.42563257,185:1332:2;L12:7559:3;L12:7562:3,5118
5118,567054.541189956,6139007.5927871,185:1332:3;L12:7559:4;L12:7562:4,4980
5124,573089.115569373,6137186.86701162,D9:147:1;D9:153:35;D11:223:1;D11:224:36;102:280:59;104:356:69;105:417:66;106:442:48;111:562:50;112:585:64;121:640:33;137:811:82;141:841:41;142:856:63;142:869:50;161:1107:1;161:1109:37;187:1370:1;187:1375:31;188:1382:1;188:1384:34;D1:1529:1;D1:1530:25;D8:1541:1;D8:1545:50;330:1736:52;180:1765:40;180:1766:1;180:1767:34;180:1808:1;64:2163:44;64:2165:48;140:2178:1;330:2388:1;103:2390:1;103:2391:55;60:2392:1;60:2393:49;103:2461:71;117:2778:23;117:2779:1;62:2791:22;62:2792:1;103:2921:1;103:2922:67;103:2964:43;CA1:3032:1;CA1:3033:12;104:3063:73;142:3078:60;106:3297:63;14:7470:28;14:7471:1;21:7492:1;21:7494:49;21:7495:1;21:7496:52;77:7539:55;D10:7557:1;D10:7558:36,4021;4041;4806;5688
5125,572348.34530304,6145758.22901248,582:220:11;L29:3354:30;147:3360:31;147:3390:31;L29:3643:31;L29:7330:30;L29:7332:31,1457
5126,572426.423911455,6141225.30246199,126:685:27;126:2092:27;17:7476:39;17:7487:39;76:7512:46,1523
5127,569189.319651265,6146291.33820496,409:58:19;409:3125:17;151:3364:2;L3:3647:20,1386
5129,573426.318791108,6137046.98584176,D9:147:10;D11:223:10;D1:1529:10;D10:7557:10,4189
5131,572065.132872525,6142660.5262771,157:1069:28;181:1282:19;182:1299:3;183:1311:19;306:1760:39;306:3021:39;306:3087:39;306:3122:39;182:3238:3;L29:3353:10;L29:3644:10;L29:7331:10;L29:7333:10;181:7602:3;183:7606:3,1601;1632
5132,575283.278907451,6144793.36091745,405:37:10;405:48:8,1958
5133,580489.146757067,6148929.73875553,505:174:3;505:2050:3,2386
5134,573498.91721606,6146981.75458684,150:1000:55,1719
5144,570728.166231573,6148728.53462647,G3:3344:2;G10:3347:2;G11:3349:2;174:3365:77;329:3367:84;G11:3387:2;329:3399:84;148:3405:55;148:3407:51;148:3409:55;148:3637:51;148:3640:61;L3:3647:2;148:3651:61;148:3653:61;329:7368:84,5852
5146,570383.776793768,6147402.48816869,145:3358:13;526:3370:14,1412;5905
5184,570730.002540328,6148697.16293398,G4:3332:27;G4:3342:18;G3:3343:21;G11:3350:59;148:3362:18;174:3366:18;329:3368:18;G10:3386:54;329:3400:16;148:3406:18;148:3408:18;148:3410:27;148:3412:28;G10:3623:37;L3:3648:46;329:7367:31,5879;5881;5882;5938
5194,573830.715294923,6147575.07199892,150:1007:29,1721
5196,583546.998956542,6148657.0885398,316:1762:63;103:2390:66
5197,581869.361624212,6140872.78834867,407:49:62;427:86:114;546:218:55;105:372:33;105:413:38;109:461:33;109:2086:35;103:3072:64;109:3073:35;110:3076:42;195:3082:103;151:3364:81;G:3402:105;77:7526:36;77:7538:41;77:7626:38,2795
5198,573320.330199778,6146529.01695461,582:219:70;582:220:1,6072
5199,584523.184460025,6149273.9572358,103:343:14;D8:1545:10;103:2461:14;D8:2643:10;103:2922:10;103:3072:14,2519
5200,578210.607337365,6146080.1330802,106:434:48;106:452:45;106:3297:21,2039
5205,577970.017306796,6158037.95309936,110:498:80;110:522:1,5206
5206,578020.309333334,6157475.02933323,110:522:2,5207
5207,578049.706666674,6157203.79733316,110:522:3,5208
5208,578081.322666682,6156955.8613331,110:522:4,2279
5209,578138.937002695,6156372.85785563,110:522:6,5210
5210,578193.755818716,6156131.52904486,110:522:7,5312
5211,578237.493783594,6155143.58005788,110:522:10,2281
5212,579162.079255302,6153966.88592916,110:522:15,5314
5213,579159.670693593,6152566.63794971,110:522:19,2285
5214,578925.802012472,6151537.11125948,110:522:21,4469
5217,559207.62721578,6150102.33737228,494:121:91;127:695:73;127:701:74;127:705:70;127:709:71;D3:1535:49;494:2652:91;L27:2656:25;L94:2660:25;127:2667:73;127:2670:70;127:2672:74;127:2674:71;494:3302:92;494:3304:92,559
5218,578481.9887432,6150241.88132201,L13:1758:9,1864
5219,576388.619148963,6144026.34159832,156:1049:8;156:1057:8,2681
5220,573507.557497344,6139999.95609753,456:101:48;456:2089:48;456:2997:48,563
5221,580181.990598346,6140258.7498365,370:1737:78,2876
5222,570536.476967886,6148741.84331083,2:7566:17;2:7590:15;2:7592:29,5938
5223,570125.897670288,6148879.48168656,L29:3353:59;145:3357:103;147:3359:79;526:3369:94;147:3389:75;174:3393:80;526:7329:95;L29:7331:58
5224,578937.587348937,6140943.91218999,402:1:44,3202
5225,578999.64995584,6141114.51019264,402:8:28,5226
5226,578787.18355456,6141167.62679296,402:8:29,3496
5232,563818.996274619,6153444.69217703,G11:3350:23,4971
5234,563979.283556137,6147911.09136833,L7:2356:52;L7:3658:56,5235
5235,564105.416953332,6148119.59245105,L7:2356:53;L7:3658:57,4152
5236,563981.867401732,6147933.91533775,L7:2357:27;L7:3657:27,4154
5237,564105.6766698,6148132.01016666,L7:2357:26;L7:3657:26,5236
5238,567217.989689969,6146983.49143786,L7:2356:60;L7:3658:64,5239
5239,567748.75403888,6147134.2220989,L7:2356:61;L7:3658:65,5240
5240,568097.782109187,6147250.82990389,L7:2356:62;L7:3658:66,5241
5241,568396.703459262,6147349.65362894,L7:2356:63;L7:3658:67,797
5242,567899.065572535,6149435.73189321,L7:2356:69;L7:3658:73,5243
5243,567845.400012804,6149720.63287943,L7:2356:70;L7:3658:74,943
5248,574323.74678528,6138897.03242752,505:171:18;169:1162:12;173:1193:12;175:1248:14;187:1375:7;188:1384:7;505:2048:14;187:2397:7;169:2400:22;169:2845:16,3803
5251,567272.242631066,6147019.3816412,L7:2357:18;L7:3657:18,5658
5252,567646.360827904,6147133.1598557,L7:2357:17;L7:3657:17,5251
5253,567964.554139648,6147235.36740432,L7:2357:16;L7:3657:16,5252
5254,567857.857172584,6149494.21593926,L7:2357:12;L7:3657:12,795
5255,567807.895037293,6149775.37540649,L7:2357:11;L7:3657:11,5254
5262,577871.067106617,6143614.00944518,192:1418:22;330:1736:21;180:1765:8;199:1992:47;195:3010:66;306:3021:73;306:3022:69;306:3272:69;195:7342:86;71:7503:21,2704
5263,576636.497507979,6141793.87682687,180:1765:17;180:1767:11;180:2994:11,3536
5264,582636.19253658,6139358.4929451,112:585:17;112:593:17;370:1744:6;21:7489:6;21:7491:20;21:7494:6,2940
5266,571305.302297455,6151785.76399002,G8:3376:48;G1:7358:8,5267
5267,570931.253685519,6151516.16914445,G8:3376:49;G1:7358:9,1182
5268,571347.897389907,6151906.09646844,G8:3375:16;G8:3376:32,5823
5271,571119.268190928,6152051.18807546,G8:3375:15;G8:3376:31,5268
5273,570914.233117683,6152211.77835747,G8:3376:30,5271
5275,583125.769026822,6139519.19181682,112:585:15;112:593:15;64:1522:14;370:1744:4;64:2165:14;21:7489:4;21:7491:18;21:7494:4;21:7496:18;21:7498:18;D10:7558:15,2170;2172
5276,583138.523479847,6139483.97203586,112:575:53;112:591:50;64:1518:32;370:1737:96;64:2164:37;21:7488:46;21:7490:46;21:7492:58;21:7495:44;21:7497:32;D10:7557:31,2144;3345
5277,583717.963656674,6139503.52604965,112:575:55;112:591:52,2958
5278,580396.70632413,6144928.79273787,404:20:4;100:227:47;100:237:47;404:2823:4,2608
5279,580413.3267456,6144965.0885632,100:231:10;100:242:20,4849
5280,580844.227888863,6145270.97108102,100:231:8;100:242:18,4846
5281,580711.676452724,6146077.91828279,100:242:1,2017
5282,583464.23875072,6148502.94011904,103:340:55;103:2390:65;103:2460:58;103:2921:65;103:3071:67,2498;5196
5283,587497.99953408,6151336.61305344,103:340:68;103:2460:71;103:3071:80,5286
5284,588078.376377012,6151461.03727843,103:340:70;103:2460:73;103:3071:82,5287
5285,588817.597226298,6151724.76062015,103:340:72;103:2460:75;103:3071:84,5288
5286,587845.039460348,6151382.01225645,103:340:69;103:2460:72;103:3071:81,5284
5287,588329.016398482,6151544.4804354,103:340:71;103:2460:74;103:3071:83,5285
5288,589211.656562848,6151986.63835584,103:340:73;103:2460:76;103:3071:85
5289,589196.260034481,6151987.60858836,103:343:1;103:2461:1;103:3072:1,5290
5290,589084.605041318,6151857.98819003,103:343:2;103:2461:2;103:3072:2,5291
5291,588831.203001322,6151741.75201855,103:343:3;103:2461:3;103:3072:3,5292
5292,588104.165922975,6151487.58229678,103:343:4;103:2461:4;103:3072:4,5293
5293,587848.46705906,6151397.77921052,103:343:5;103:2461:5;103:3072:5,2510
5294,585320.982792434,6138406.25525051,104:352:51;104:366:46;L21:1566:8;104:3060:46;104:3062:51,3302;4271
5295,580016.3231744,6137379.0846976,104:356:41;104:370:41;104:3061:45;104:3063:45,3354
5296,579538.22511104,6137208.7478272,104:356:43;104:370:43;D1:1530:13;D1:2642:13;104:3061:47;104:3063:47,3355;3356
5297,585185.165633583,6138481.00381004,104:356:19;104:370:19;112:585:7;112:593:7;142:869:7;142:874:7;104:3061:23;104:3063:23;77:7529:4;77:7539:4;77:7627:4,2961
5298,583990.930797231,6139300.39670701,105:372:43;105:413:48,3317
5299,585209.618780834,6139799.38936627,105:372:47;105:413:52,3322
5300,585186.769497226,6139816.87381192,105:395:20;105:417:20,3339
5301,588829.657984269,6140119.80891484,104:352:63;104:366:58;105:372:61;105:413:66;142:852:61;142:863:58;306:1760:119;306:3021:130;104:3060:58;104:3062:63;142:3077:61;142:3079:58;306:3122:119,5302;5351
5302,589231.376233137,6140577.72320684,104:352:64;104:366:59;105:372:62;105:413:67;306:1760:120;306:3021:131;142:3077:62;142:3079:59;306:3122:120,5303
5303,589297.031016193,6140721.27349521,D11:223:43;104:352:65;104:366:60;105:372:63;105:413:68;306:1760:121;306:3021:132;142:3077:63;142:3079:60;306:3122:121,5304;5305
5304,589401.077155443,6140962.47136348,104:352:66;104:366:61;105:372:64;105:413:69;306:1760:122;306:3021:133;142:3077:64;142:3079:61;306:3122:122,5305
5305,589349.332284051,6141511.35647776,D11:223:44;104:352:67;104:366:62;105:372:65;105:413:70;109:469:1;306:1760:123;109:2214:1;306:3021:134;109:3074:2;142:3077:65;142:3079:62;306:3122:123;21:7490:64;21:7495:62;21:7497:50;D10:7558:1,5489
5306,589335.978768853,6141513.02566716,D11:224:1;104:356:1;104:370:1;105:395:1;105:417:1;109:461:56;306:1761:1;109:2086:58;306:3022:1;109:3073:58;142:3078:2;142:3080:2;306:3123:2;306:3270:1;306:3272:1;21:7491:1;21:7496:1;21:7498:1;D10:7557:46,5307;5308;5635;5702
5307,589416.656256507,6141017.55461367,104:356:2;104:370:2;105:395:2;105:417:2;306:1761:2;306:3022:2;142:3078:3;142:3080:3;306:3123:3;306:3270:2;306:3272:2,5308
5308,589309.271738458,6140768.28899664,D11:224:2;104:356:3;104:370:3;105:395:3;105:417:3;306:1761:3;306:3022:3;142:3078:4;142:3080:4;306:3123:4;306:3270:3;306:3272:3,5031;5309
5309,589235.549206636,6140604.43023723,104:356:4;104:370:4;105:395:4;105:417:4;306:1761:4;306:3022:4;142:3078:5;142:3080:5;306:3123:5;306:3270:4;306:3272:4,5310
5310,588836.891138335,6140135.94441238,104:356:5;104:370:5;105:395:5;105:417:5;142:856:9;142:864:9;306:1761:5;306:3022:5;104:3061:9;104:3063:9;142:3078:6;142:3080:6;306:3123:6;306:3270:5;306:3272:5,5031
5311,582767.757425337,6140737.13506472,109:461:36;109:2086:38;103:3072:67;109:3073:38;110:3076:45;195:3082:106,2797
5312,578229.977783482,6156004.12642216,110:522:8,2280
5313,578818.729459678,6154359.90212006,110:522:13,5797
5314,579222.149081221,6153548.96830085,110:522:16,2283
5316,580690.546256531,6141639.54816298,112:585:33;112:593:33,2852
5317,580865.477198813,6142647.35868197,115:616:47;115:617:43;L41:1768:8,2595
5318,580495.652642816,6142969.25252813,115:620:11;115:621:11;L41:1769:11,2592
5319,569964.526587764,6140843.28661609,124:647:32;D3:1535:17;D2:1756:17;124:2640:32,1556;5320
5320,568405.102651061,6141778.73172824,D3:1535:18,831
5321,578419.745558762,6142519.67814467,D8:1541:29,5322
5322,578594.838220346,6142760.20115639,D8:1541:30,2624
5323,577611.76239503,6141767.991057,D8:1541:26,2623
5324,578270.058831872,6142537.64365517,D8:1545:30;D8:2643:30,2639
5325,568389.971722446,6140349.07969491,125:673:15;125:683:13,5326
5326,568244.772783871,6140506.37374583,125:673:16;125:683:14,1065
5327,568563.336119126,6143766.65748717,L14:168:14;127:695:41;127:701:41;127:705:38;127:709:38;157:1059:60;127:2667:41;127:2670:38;127:2672:41;127:2674:38,902
5328,568542.208630076,6143768.77023607,L14:170:10;127:698:46;127:702:47;127:708:46;127:710:47;157:1069:10;127:2668:44;127:2671:44;127:2673:45;127:2675:45,4918
5329,561090.808186626,6148185.89510306,127:695:67;127:701:67;127:705:64;127:709:64;D3:1535:43;L27:2656:19;L94:2660:19;127:2667:67;127:2670:64;127:2672:67;127:2674:64,4106
5330,561053.135058698,6148192.06763903,127:698:20;127:702:21;127:708:20;127:710:21;D3:1536:8;L27:2657:17;L94:2661:18;127:2668:18;127:2671:18;127:2673:19;127:2675:19,4916
5331,562157.65101928,6147755.62165298,L5:1582:2,4109
5332,563657.283561005,6147828.02768614,L5:1581:14,4155
5333,561580.539607917,6147645.8084257,L5:1582:4,4158
5334,561386.983692288,6147318.84815053,L5:1582:6,5335
5335,561267.323049984,6147129.19732122,L5:1582:7;L1:2352:54,4159
5336,560356.736520356,6142683.73970222,133:770:87;L1:1551:8;L1:2352:11;133:2985:81;L15:3043:55;133:3045:96;133:3048:102;L15:7449:55;133:7451:102;133:7453:96,561
5338,570675.358854923,6152542.28115866,G:3337:63;D5:3371:47;G:3401:99;G:3650:54,5339
5339,570677.350787166,6152765.70955861,G:3337:64;D5:3371:48;G:3401:100;G:3650:55,5340
5340,570675.358854923,6152961.58289586,G:3337:65;D5:3371:49;G:3401:101;G:3650:56,5341
5341,570832.721502137,6152978.84630863,G:3337:66;D5:3371:50;G:3401:102;G:3650:57,5342
5342,571003.374931206,6152981.09749962,G:3337:67;D5:3371:51;G:3401:103;G:3650:58
5344,571038.554500603,6152986.15006019,G:3338:1;D5:3372:1;G:3402:1;G:3649:1;G1:7358:1,5345;5960
5345,570863.928440614,6152986.15006019,G:3338:2;D5:3372:2;G:3402:2;G:3649:2,5346
5346,570687.64243709,6152987.14602631,G:3338:3;D5:3372:3;G:3402:3;G:3649:3,5347
5347,570664.735216293,6152795.58854226,G:3338:4;D5:3372:4;G:3402:4;G:3649:4,5348
5348,570665.067205,6152575.14804067,G:3338:5;D5:3372:5;G:3402:5;G:3649:5,1178
5350,578003.162886387,6140728.40113602,144:888:21;144:3226:21,551
5351,589340.708138819,6140472.56427466,142:852:62;142:863:59;104:3060:59;104:3062:64,5352
5352,589414.987067107,6140514.57220788,142:852:63;142:863:60;104:3060:60;104:3062:65,5353
5353,589671.485838199,6140653.67132453,142:852:64;142:863:61;104:3060:61;104:3062:66,5354
5354,589951.353260886,6140802.78557757,142:852:65;142:863:62;104:3060:62;104:3062:67,5355
5355,590474.644137701,6141190.59391478,142:852:66;142:863:63;104:3060:63;104:3062:68,5356
5356,590979.017534652,6141484.37124913,142:852:67;142:863:64;104:3060:64;104:3062:69,5357
5357,591284.479194802,6141653.23757674,142:852:68;142:863:65;104:3060:65;104:3062:70,5358
5358,591653.926448608,6141929.21022416,142:852:69;142:856:1;142:863:66;142:864:1;104:3060:66;104:3061:1;104:3062:71;104:3063:1,5359
5359,591321.757758062,6141688.0123559,142:856:2;142:864:2;104:3061:2;104:3063:2,5360
5360,591054.965652339,6141528.60476822,142:856:3;142:864:3;104:3061:3;104:3063:3,5361
5361,590519.155855027,6141225.0904957,142:856:4;142:864:4;104:3061:4;104:3063:4,5362
5362,590006.158312844,6140843.68071786,142:856:5;142:864:5;104:3061:5;104:3063:5,5363
5363,589697.080075661,6140674.53619202,142:856:6;142:864:6;104:3061:6;104:3063:6,5364
5364,589425.558599972,6140525.70013721,142:856:7;142:864:7;104:3061:7;104:3063:7,5365
5365,589342.933724685,6140481.74481635,142:856:8;142:864:8;104:3061:8;104:3063:8,5310
5366,571852.191266406,6154639.64222587,150:1000:83,5367
5367,571822.467136782,6154827.56895228,150:1000:84,5368
5368,571799.5997979,6155085.56634037,150:1000:85,5369
5369,571788.569669733,6155267.15991385,150:1000:86
5370,571782.656,6155299.37408,150:1007:1,5371
5371,571798.254660319,6155040.90777268,150:1007:2,5372
5372,571809.284788486,6154879.49126292,150:1007:3,5373
5373,571836.187540111,6154677.72062572,150:1007:4,4181
5374,572063.2869888,6147640.3941376,147:3359:66;147:3389:62,2565
5376,568412.420329318,6150748.56425846,G10:3347:22;329:7368:104;2:7593:100,4820
5377,567918.304990728,6151444.49347112,G10:3347:25;329:7368:107;2:7593:103,4927
5378,567589.737311725,6151891.95321405,G10:3347:27;329:7368:109;2:7593:105,945
5380,567559.433986632,6151905.46511178,G10:3386:31;148:3412:6;G10:3623:14;329:7367:6;2:7592:6,4664
5381,567896.387253444,6151448.4371517,G10:3386:33;148:3412:8;G10:3623:16;329:7367:8;2:7592:8,947
5382,568638.602191381,6150468.06174734,G10:3386:37;148:3412:12;G10:3623:20;329:7367:12;2:7592:12,4924
5383,573041.460061103,6143866.00791638,149:968:52;149:981:52,1688
5385,579712.293039302,6139940.00746069,195:1434:108;370:1744:26;195:2999:88;195:3010:93;151:3363:20;195:7342:113,2881
5386,583710.70976,6139660.96896,407:49:70;427:86:122;546:218:63;151:3364:89;G:3402:113
5388,575934.266661341,6144075.41761931,155:1037:37;158:1096:16;158:1101:18;199:1448:49;199:1992:59;396:2026:25;158:2318:17;158:2815:16;158:2817:18;155:3261:38;396:3263:25,6150
5389,575981.486824319,6146540.78983947,158:1101:5;158:2817:5,2752
5393,576366.871327303,6141166.64344986,164:1138:5,2785
5394,576343.42870016,6142053.96824576,173:1193:23,3535
5395,570260.622883241,6149514.80602524,G6:3335:4;174:3391:79;G6:3646:4,2575
5396,570247.010560624,6149493.63130117,G6:3336:6;174:3392:15;G6:3645:15,5808
5397,572897.525165925,6156529.24287098,175:1259:8;G8:3346:1;G8:3376:1,1846
5398,576997.509477051,6141792.32446129,180:1766:37;180:1808:37;180:2993:27,3544
5399,577016.305898989,6141827.11567499,180:1765:15;180:1767:9;180:2994:9,3543
5401,566897.430928688,6138764.30674711,185:1330:73;L12:7561:41,5095
5402,566908.31115551,6138760.48495411,185:1332:1;L12:7559:2;L12:7562:2,5117
5403,576797.511707738,6135318.83303325,117:634:4;199:1448:4;199:1992:4;117:2778:4,4465
5406,558050.512275305,6144116.36303323,133:770:94;L1:1551:15;L1:2352:18;133:2985:88;L15:3043:62;133:3045:103;133:3048:109;L15:7449:62;133:7451:109;133:7453:103,5407
5407,557767.988676633,6143771.95153324,133:770:95;L1:1551:16;L1:1554:32;L1:2352:19;L1:2379:47;133:2985:89;133:3046:1;133:3048:110;L15:7449:63;133:7450:1;133:7453:104,625
5408,557801.251738539,6143790.84226246,133:771:4;L1:1551:24;L1:1554:40;L1:2352:27;L1:2379:55;133:2986:4;L15:3044:4;133:3046:9;133:3049:4;L15:7448:3;133:7450:9;133:7452:4,5409
5409,557994.728762423,6144115.13070496,133:771:5;L1:1551:25;L1:1554:41;L1:2352:28;L1:2379:56;133:2986:5;L15:3044:5;133:3046:10;133:3049:5;L15:7448:4;133:7450:10;133:7452:5,623;631
5410,559493.486888921,6146539.70668201,L1:1551:31;L1:2352:34,613
5411,566056.850582522,6144376.12241788,L1:1551:53;L35:1575:47;L1:2352:70,584
5412,563651.285316493,6144557.22056912,L1:1554:11;L1:2379:11,601
5413,559514.069410325,6146604.0358793,L1:1554:25;L1:2379:40,5064
5414,561261.018054672,6147096.81708301,L1:2379:25,5098
5415,566530.471973137,6153905.31698513,G10:3347:33,774
5416,565283.098156406,6153601.82810369,G10:3347:39,772
5417,565874.873067253,6154030.20356934,G10:3347:36,771
5418,564707.062186518,6153185.06213618,G10:3347:41,5419
5419,564396.244227119,6152961.03251243,G10:3347:42,773
5420,562846.576933276,6155815.09982629,G10:3347:51;G10:3386:8,746
5421,565489.446860377,6156018.07595018,G11:3350:5;G10:3386:19,764;5431
5422,566027.955593365,6154894.08229269,G11:3349:43;G11:3350:2;G10:3386:22,767;768
5423,566503.71046453,6153932.53528178,G10:3386:25;G10:3623:8,776
5424,566964.740473705,6149004.0149577,G11:3349:25;G11:3387:25,719
5425,565379.097519268,6149876.84867513,G11:3349:28;G11:3387:28,722
5426,564409.444250841,6152956.10585955,G11:3349:36;G10:3623:1,5427
5427,564688.54734158,6153160.06709552,G11:3349:37;G10:3623:2,5428
5428,564939.423490492,6153341.97544703,G11:3349:38;G10:3623:3,5429
5429,565463.028989524,6153717.56477484,G11:3349:39;G10:3623:4,5430
5430,565672.961229758,6153868.85672448,G11:3349:40;G10:3623:5,770;771
5431,565413.518695877,6156226.48567067,G11:3349:46;G11:3350:6,763
5432,562805.176361626,6155810.83172612,G11:3349:57;G11:3350:17,745
5433,564242.099858112,6151799.8108789,G11:3350:28,727
5434,565333.70708957,6149875.65968697,G11:3350:32,721
5435,566462.409904406,6149266.56583196,G11:3350:34,5436
5436,566955.535966978,6148998.7907782,G11:3350:35,5437
5437,567145.596592387,6148892.06825425,G11:3350:36,4825
5438,579461.43062307,6147066.33529495,L2:1561:16;L22:1567:19,2374
5439,581230.612542112,6148090.06895976,L2:1561:23;L22:1567:26,2364
5440,579429.056094206,6147057.83698113,L2:1563:14;L22:1569:14,2375
5441,568718.041147951,6147967.97386318,L3:3647:12,5442
5442,568582.752564319,6148000.51048172,L3:3647:13,4691
5443,568291.532981872,6141658.48333962,L4:1580:7,1106
5444,567192.85504,6140782.68928,L6:1583:8,1079
5445,567488.635120435,6140592.7306091,L6:1584:32,1062
5446,571226.776919935,6152360.26238796,G8:3346:27;G8:3376:27,5447
5447,571095.675192276,6152369.41074653,G8:3346:28;G8:3376:28,4436
5448,570846.729136198,6152385.00968551,G8:3346:30,1178
5449,558751.003069858,6151451.96565472,494:121:94;127:695:76;127:701:77;127:705:73;127:709:74;494:2652:94;L94:2660:28;127:2667:76;127:2670:73;127:2672:77;127:2674:74;494:3302:95;494:3304:95,5463;5584
5450,558532.365591284,6152034.76683167,494:121:96;127:695:78;127:701:79;127:705:75;127:709:76;494:3302:97,5451
5451,558498.800892949,6152293.74246281,494:121:97;127:695:79;127:701:80;127:705:76;127:709:77;494:3302:98,5452
5452,558408.424600245,6152410.76759099,494:121:98;127:695:80;127:701:81;127:705:77;127:709:78;494:3302:99,5453
5453,558235.742770034,6152612.6939247,494:121:99;127:695:81;127:701:82;127:705:78;127:709:79;494:3302:100,5454
5454,558024.764566187,6152852.91663205,494:121:100;127:695:82;127:701:83;127:705:79;127:709:80;494:3302:101,5455
5455,558269.861357455,6153000.53174497,494:121:101;127:695:83;127:701:84;127:705:80;127:709:81;494:3302:102,5456
5456,558258.720594215,6153206.6358649,494:121:102;127:695:84;127:701:85;127:705:81;127:709:82;494:3302:103,5457
5457,558182.824144647,6153480.97715966,494:121:103;127:695:85;127:701:86;127:705:82;127:709:83;494:3302:104,5458
5458,557947.475521214,6153398.11773307,494:121:104;127:695:86;127:701:87;127:705:83;127:709:84;494:3302:105,5459
5459,557751.119569119,6153231.00628448,494:121:105;127:695:87;127:701:88;127:705:84;127:709:85;494:3302:106
5460,558964.766464515,6151161.60951279,494:121:93;127:695:75;127:701:76;127:705:72;127:709:73;494:2652:93;L27:2656:27;L94:2660:27;127:2667:75;127:2670:72;127:2672:76;127:2674:73;494:3302:94;494:3304:94,5449;5584
5461,558931.344174796,6151184.58733698,494:129:12;127:698:12;127:702:12;127:708:12;127:710:12;494:2653:10;L27:2657:9;L94:2661:10;127:2668:10;127:2671:10;127:2673:10;127:2675:10;494:3303:12;494:3305:10,4099
5463,558664.57088,6151668.85376,494:121:95;127:695:77;127:701:78;127:705:74;127:709:75;494:3302:96,5450
5465,558491.284026839,6152123.89293758,494:129:9;127:698:9;127:702:9;127:708:9;127:710:9;494:3303:9,5474
5466,557753.208462226,6153206.6358649,494:129:1;127:698:1;127:702:1;127:708:1;127:710:1;494:3303:1,5467
5467,557919.623613115,6153344.50280998,494:129:2;127:698:2;127:702:2;127:708:2;127:710:2;494:3303:2,5468
5468,558140.870656,6153527.579136,494:129:3;127:698:3;127:702:3;127:708:3;127:710:3;494:3303:3,5469
5469,558224.602006795,6153233.79147529,494:129:4;127:698:4;127:702:4;127:708:4;127:710:4;494:3303:4,5470
5470,558275.431739075,6153037.4355232,494:129:5;127:698:5;127:702:5;127:708:5;127:710:5;494:3303:5,5471
5471,558037.994222534,6152908.62044825,494:129:6;127:698:6;127:702:6;127:708:6;127:710:6;494:3303:6,5472
5472,558206.498266531,6152615.47911551,494:129:7;127:698:7;127:702:7;127:708:7;127:710:7;494:3303:7,5473
5473,558405.639409436,6152379.43419438,494:129:8;127:698:8;127:702:8;127:708:8;127:710:8;494:3303:8,5465
5474,558551.165629251,6151814.04045999,494:129:10;127:698:10;127:702:10;127:708:10;127:710:10;494:3303:10,5475
5475,558757.966046883,6151409.49149487,494:129:11;127:698:11;127:702:11;127:708:11;127:710:11;494:2653:9;L94:2661:9;127:2668:9;127:2671:9;127:2673:9;127:2675:9;494:3303:11;494:3305:9,5461
