individuo,prestadorIndividuo,centro,prestadorCentro,tipoTransporte,dia,hora,tiempoViaje,llegaGeografico,cantidadPediatras,llega
2,7,1502,15,AUTO,Viernes,1600,6,Si,0,No
2,7,1502,15,AUTO,Viernes,1700,6,Si,0,No
2,7,1502,15,AUTO,Viernes,1800,6,Si,0,No
2,7,1502,15,AUTO,Viernes,1900,6,Si,0,No
2,7,1502,15,AUTO,Viernes,2000,6,Si,0,No
2,7,1502,15,AUTO,Viernes,2100,6,Si,0,No
2,7,1502,15,AUTO,Sabado,600,6,Si,0,No
2,7,1502,15,AUTO,Sabado,700,-1,No,0,No
2,7,1502,15,AUTO,Sabado,800,19,Si,0,No
2,7,1502,15,AUTO,Sabado,900,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1000,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1100,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1200,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1300,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1400,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1500,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1600,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1700,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1800,19,Si,0,No
2,7,1502,15,AUTO,Sabado,1900,19,Si,0,No
2,7,1502,15,AUTO,Sabado,2000,19,Si,0,No
2,7,1502,15,AUTO,Sabado,2100,19,Si,0,No
2,7,1503,15,AUTO,Lunes,600,19,Si,0,No
2,7,1503,15,AUTO,Lunes,700,19,Si,0,No
2,7,1503,15,AUTO,Lunes,800,19,Si,1,No
2,7,1503,15,AUTO,Lunes,900,19,Si,1,No
2,7,1503,15,AUTO,Lunes,1000,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1100,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1200,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1300,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1400,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1500,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1600,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1700,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1800,19,Si,0,No
2,7,1503,15,AUTO,Lunes,1900,19,Si,0,No
2,7,1503,15,AUTO,Lunes,2000,19,Si,0,No
2,7,1503,15,AUTO,Lunes,2100,19,Si,0,No
2,7,1503,15,AUTO,Martes,600,19,Si,0,No
2,7,1503,15,AUTO,Martes,700,19,Si,0,No
2,7,1503,15,AUTO,Martes,800,19,Si,1,No
2,7,1503,15,AUTO,Martes,900,19,Si,1,No
2,7,1503,15,AUTO,Martes,1000,19,Si,0,No
2,7,1503,15,AUTO,Martes,1100,19,Si,0,No
2,7,1503,15,AUTO,Martes,1200,19,Si,0,No
2,7,1503,15,AUTO,Martes,1300,19,Si,0,No
2,7,1503,15,AUTO,Martes,1400,19,Si,0,No
2,7,1503,15,AUTO,Martes,1500,19,Si,0,No
2,7,1503,15,AUTO,Martes,1600,19,Si,0,No
2,7,1503,15,AUTO,Martes,1700,19,Si,0,No
2,7,1503,15,AUTO,Martes,1800,19,Si,0,No
2,7,1503,15,AUTO,Martes,1900,19,Si,0,No
2,7,1503,15,AUTO,Martes,2000,19,Si,0,No
2,7,1503,15,AUTO,Martes,2100,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,600,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,700,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,800,19,Si,1,No
2,7,1503,15,AUTO,Miercoles,900,19,Si,1,No
2,7,1503,15,AUTO,Miercoles,1000,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1100,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1200,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1300,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1400,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1500,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1600,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1700,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1800,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,1900,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,2000,19,Si,0,No
2,7,1503,15,AUTO,Miercoles,2100,19,Si,0,No
2,7,1503,15,AUTO,Jueves,600,19,Si,0,No
2,7,1503,15,AUTO,Jueves,700,19,Si,0,No
2,7,1503,15,AUTO,Jueves,800,19,Si,1,No
2,7,1503,15,AUTO,Jueves,900,19,Si,1,No
2,7,1503,15,AUTO,Jueves,1000,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1100,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1200,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1300,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1400,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1500,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1600,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1700,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1800,19,Si,0,No
2,7,1503,15,AUTO,Jueves,1900,19,Si,0,No
2,7,1503,15,AUTO,Jueves,2000,19,Si,0,No
2,7,1503,15,AUTO,Jueves,2100,19,Si,0,No
2,7,1503,15,AUTO,Viernes,600,19,Si,0,No
2,7,1503,15,AUTO,Viernes,700,19,Si,0,No
2,7,1503,15,AUTO,Viernes,800,19,Si,1,No
2,7,1503,15,AUTO,Viernes,900,19,Si,1,No
2,7,1503,15,AUTO,Viernes,1000,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1100,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1200,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1300,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1400,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1500,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1600,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1700,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1800,19,Si,0,No
2,7,1503,15,AUTO,Viernes,1900,19,Si,0,No
2,7,1503,15,AUTO,Viernes,2000,19,Si,0,No
2,7,1503,15,AUTO,Viernes,2100,19,Si,0,No
2,7,1503,15,AUTO,Sabado,600,19,Si,0,No
2,7,1503,15,AUTO,Sabado,700,-1,No,0,No
2,7,1503,15,AUTO,Sabado,800,32,No,0,No
2,7,1503,15,AUTO,Sabado,900,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1000,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1100,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1200,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1300,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1400,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1500,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1600,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1700,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1800,32,Si,0,No
2,7,1503,15,AUTO,Sabado,1900,32,Si,0,No
2,7,1503,15,AUTO,Sabado,2000,32,Si,0,No
2,7,1503,15,AUTO,Sabado,2100,32,Si,0,No
2,7,1504,15,AUTO,Lunes,600,22,Si,0,No
2,7,1504,15,AUTO,Lunes,700,22,Si,0,No
2,7,1504,15,AUTO,Lunes,800,22,Si,0,No
2,7,1504,15,AUTO,Lunes,900,22,Si,0,No
2,7,1504,15,AUTO,Lunes,1000,22,Si,0,No
2,7,1504,15,AUTO,Lunes,1100,22,Si,0,No
2,7,1504,15,AUTO,Lunes,1200,22,Si,0,No
2,7,1504,15,AUTO,Lunes,1300,22,Si,1,No
2,7,1504,15,AUTO,Lunes,1400,22,Si,1,No
2,7,1504,15,AUTO,Lunes,1500,22,Si,1,No
2,7,1504,15,AUTO,Lunes,1600,22,Si,1,No
2,7,1504,15,AUTO,Lunes,1700,22,Si,0,No
2,7,1504,15,AUTO,Lunes,1800,22,Si,0,No
2,7,1504,15,AUTO,Lunes,1900,22,Si,0,No
2,7,1504,15,AUTO,Lunes,2000,22,Si,0,No
2,7,1504,15,AUTO,Lunes,2100,22,Si,0,No
2,7,1504,15,AUTO,Martes,600,22,Si,0,No
2,7,1504,15,AUTO,Martes,700,22,Si,0,No
2,7,1504,15,AUTO,Martes,800,22,Si,0,No
2,7,1504,15,AUTO,Martes,900,22,Si,0,No
2,7,1504,15,AUTO,Martes,1000,22,Si,0,No
2,7,1504,15,AUTO,Martes,1100,22,Si,0,No
2,7,1504,15,AUTO,Martes,1200,22,Si,0,No
2,7,1504,15,AUTO,Martes,1300,22,Si,1,No
2,7,1504,15,AUTO,Martes,1400,22,Si,1,No
2,7,1504,15,AUTO,Martes,1500,22,Si,1,No
2,7,1504,15,AUTO,Martes,1600,22,Si,1,No
2,7,1504,15,AUTO,Martes,1700,22,Si,0,No
2,7,1504,15,AUTO,Martes,1800,22,Si,0,No
2,7,1504,15,AUTO,Martes,1900,22,Si,0,No
2,7,1504,15,AUTO,Martes,2000,22,Si,0,No
2,7,1504,15,AUTO,Martes,2100,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,600,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,700,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,800,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,900,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,1000,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,1100,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,1200,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,1300,22,Si,1,No
2,7,1504,15,AUTO,Miercoles,1400,22,Si,1,No
2,7,1504,15,AUTO,Miercoles,1500,22,Si,1,No
2,7,1504,15,AUTO,Miercoles,1600,22,Si,1,No
2,7,1504,15,AUTO,Miercoles,1700,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,1800,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,1900,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,2000,22,Si,0,No
2,7,1504,15,AUTO,Miercoles,2100,22,Si,0,No
2,7,1504,15,AUTO,Jueves,600,22,Si,0,No
2,7,1504,15,AUTO,Jueves,700,22,Si,0,No
2,7,1504,15,AUTO,Jueves,800,22,Si,0,No
2,7,1504,15,AUTO,Jueves,900,22,Si,0,No
2,7,1504,15,AUTO,Jueves,1000,22,Si,0,No
2,7,1504,15,AUTO,Jueves,1100,22,Si,0,No
2,7,1504,15,AUTO,Jueves,1200,22,Si,0,No
2,7,1504,15,AUTO,Jueves,1300,22,Si,1,No
2,7,1504,15,AUTO,Jueves,1400,22,Si,1,No
2,7,1504,15,AUTO,Jueves,1500,22,Si,1,No
2,7,1504,15,AUTO,Jueves,1600,22,Si,1,No
2,7,1504,15,AUTO,Jueves,1700,22,Si,0,No
2,7,1504,15,AUTO,Jueves,1800,22,Si,0,No
2,7,1504,15,AUTO,Jueves,1900,22,Si,0,No
2,7,1504,15,AUTO,Jueves,2000,22,Si,0,No
2,7,1504,15,AUTO,Jueves,2100,22,Si,0,No
2,7,1504,15,AUTO,Viernes,600,22,Si,0,No
2,7,1504,15,AUTO,Viernes,700,22,Si,0,No
2,7,1504,15,AUTO,Viernes,800,22,Si,1,No
2,7,1504,15,AUTO,Viernes,900,22,Si,1,No
2,7,1504,15,AUTO,Viernes,1000,22,Si,1,No
2,7,1504,15,AUTO,Viernes,1100,22,Si,1,No
2,7,1504,15,AUTO,Viernes,1200,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1300,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1400,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1500,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1600,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1700,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1800,22,Si,0,No
2,7,1504,15,AUTO,Viernes,1900,22,Si,0,No
2,7,1504,15,AUTO,Viernes,2000,22,Si,0,No
2,7,1504,15,AUTO,Viernes,2100,22,Si,0,No
2,7,1504,15,AUTO,Sabado,600,22,Si,0,No
2,7,1504,15,AUTO,Sabado,700,-1,No,0,No
2,7,1504,15,AUTO,Sabado,800,35,No,0,No
2,7,1504,15,AUTO,Sabado,900,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1000,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1100,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1200,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1300,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1400,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1500,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1600,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1700,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1800,35,Si,0,No
2,7,1504,15,AUTO,Sabado,1900,35,Si,0,No
2,7,1504,15,AUTO,Sabado,2000,35,Si,0,No
2,7,1504,15,AUTO,Sabado,2100,35,Si,0,No
2,7,1505,15,AUTO,Lunes,600,13,Si,0,No
2,7,1505,15,AUTO,Lunes,700,13,Si,0,No
2,7,1505,15,AUTO,Lunes,800,13,Si,0,No
2,7,1505,15,AUTO,Lunes,900,13,Si,0,No
2,7,1505,15,AUTO,Lunes,1000,13,Si,0,No
2,7,1505,15,AUTO,Lunes,1100,13,Si,1,No
2,7,1505,15,AUTO,Lunes,1200,13,Si,1,No
2,7,1505,15,AUTO,Lunes,1300,13,Si,1,No
2,7,1505,15,AUTO,Lunes,1400,13,Si,1,No
2,7,1505,15,AUTO,Lunes,1500,13,Si,1,No
2,7,1505,15,AUTO,Lunes,1600,13,Si,0,No
2,7,1505,15,AUTO,Lunes,1700,13,Si,0,No
2,7,1505,15,AUTO,Lunes,1800,13,Si,0,No
2,7,1505,15,AUTO,Lunes,1900,13,Si,0,No
2,7,1505,15,AUTO,Lunes,2000,13,Si,0,No
2,7,1505,15,AUTO,Lunes,2100,13,Si,0,No
2,7,1505,15,AUTO,Martes,600,13,Si,0,No
2,7,1505,15,AUTO,Martes,700,13,Si,0,No
2,7,1505,15,AUTO,Martes,800,13,Si,1,No
2,7,1505,15,AUTO,Martes,900,13,Si,1,No
2,7,1505,15,AUTO,Martes,1000,13,Si,1,No
2,7,1505,15,AUTO,Martes,1100,13,Si,1,No
2,7,1505,15,AUTO,Martes,1200,13,Si,1,No
2,7,1505,15,AUTO,Martes,1300,13,Si,0,No
2,7,1505,15,AUTO,Martes,1400,13,Si,0,No
2,7,1505,15,AUTO,Martes,1500,13,Si,0,No
2,7,1505,15,AUTO,Martes,1600,13,Si,0,No
2,7,1505,15,AUTO,Martes,1700,13,Si,0,No
2,7,1505,15,AUTO,Martes,1800,13,Si,0,No
2,7,1505,15,AUTO,Martes,1900,13,Si,0,No
2,7,1505,15,AUTO,Martes,2000,13,Si,0,No
2,7,1505,15,AUTO,Martes,2100,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,600,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,700,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,800,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,900,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,1000,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,1100,13,Si,1,No
2,7,1505,15,AUTO,Miercoles,1200,13,Si,1,No
2,7,1505,15,AUTO,Miercoles,1300,13,Si,1,No
2,7,1505,15,AUTO,Miercoles,1400,13,Si,1,No
2,7,1505,15,AUTO,Miercoles,1500,13,Si,1,No
2,7,1505,15,AUTO,Miercoles,1600,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,1700,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,1800,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,1900,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,2000,13,Si,0,No
2,7,1505,15,AUTO,Miercoles,2100,13,Si,0,No
2,7,1505,15,AUTO,Jueves,600,13,Si,0,No
2,7,1505,15,AUTO,Jueves,700,13,Si,0,No
2,7,1505,15,AUTO,Jueves,800,13,Si,0,No
2,7,1505,15,AUTO,Jueves,900,13,Si,0,No
2,7,1505,15,AUTO,Jueves,1000,13,Si,0,No
2,7,1505,15,AUTO,Jueves,1100,13,Si,1,No
2,7,1505,15,AUTO,Jueves,1200,13,Si,1,No
2,7,1505,15,AUTO,Jueves,1300,13,Si,1,No
2,7,1505,15,AUTO,Jueves,1400,13,Si,1,No
2,7,1505,15,AUTO,Jueves,1500,13,Si,1,No
2,7,1505,15,AUTO,Jueves,1600,13,Si,0,No
2,7,1505,15,AUTO,Jueves,1700,13,Si,0,No
2,7,1505,15,AUTO,Jueves,1800,13,Si,0,No
2,7,1505,15,AUTO,Jueves,1900,13,Si,0,No
2,7,1505,15,AUTO,Jueves,2000,13,Si,0,No
2,7,1505,15,AUTO,Jueves,2100,13,Si,0,No
2,7,1505,15,AUTO,Viernes,600,13,Si,0,No
2,7,1505,15,AUTO,Viernes,700,13,Si,0,No
2,7,1505,15,AUTO,Viernes,800,13,Si,0,No
2,7,1505,15,AUTO,Viernes,900,13,Si,0,No
2,7,1505,15,AUTO,Viernes,1000,13,Si,0,No
2,7,1505,15,AUTO,Viernes,1100,13,Si,1,No
2,7,1505,15,AUTO,Viernes,1200,13,Si,1,No
2,7,1505,15,AUTO,Viernes,1300,13,Si,1,No
2,7,1505,15,AUTO,Viernes,1400,13,Si,1,No
2,7,1505,15,AUTO,Viernes,1500,13,Si,1,No
2,7,1505,15,AUTO,Viernes,1600,13,Si,0,No
2,7,1505,15,AUTO,Viernes,1700,13,Si,0,No
2,7,1505,15,AUTO,Viernes,1800,13,Si,0,No
2,7,1505,15,AUTO,Viernes,1900,13,Si,0,No
2,7,1505,15,AUTO,Viernes,2000,13,Si,0,No
2,7,1505,15,AUTO,Viernes,2100,13,Si,0,No
2,7,1505,15,AUTO,Sabado,600,13,Si,0,No
2,7,1505,15,AUTO,Sabado,700,-1,No,0,No
2,7,1505,15,AUTO,Sabado,800,26,Si,0,No
2,7,1505,15,AUTO,Sabado,900,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1000,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1100,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1200,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1300,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1400,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1500,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1600,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1700,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1800,26,Si,0,No
2,7,1505,15,AUTO,Sabado,1900,26,Si,0,No
2,7,1505,15,AUTO,Sabado,2000,26,Si,0,No
2,7,1505,15,AUTO,Sabado,2100,26,Si,0,No
2,7,1506,15,AUTO,Lunes,600,7,Si,0,No
2,7,1506,15,AUTO,Lunes,700,7,Si,0,No
2,7,1506,15,AUTO,Lunes,800,7,Si,0,No
2,7,1506,15,AUTO,Lunes,900,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1000,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1100,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1200,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1300,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1400,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1500,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1600,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1700,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1800,7,Si,0,No
2,7,1506,15,AUTO,Lunes,1900,7,Si,0,No
2,7,1506,15,AUTO,Lunes,2000,7,Si,0,No
2,7,1506,15,AUTO,Lunes,2100,7,Si,0,No
2,7,1506,15,AUTO,Martes,600,7,Si,0,No
2,7,1506,15,AUTO,Martes,700,7,Si,0,No
2,7,1506,15,AUTO,Martes,800,7,Si,0,No
2,7,1506,15,AUTO,Martes,900,7,Si,0,No
2,7,1506,15,AUTO,Martes,1000,7,Si,0,No
2,7,1506,15,AUTO,Martes,1100,7,Si,0,No
2,7,1506,15,AUTO,Martes,1200,7,Si,0,No
2,7,1506,15,AUTO,Martes,1300,7,Si,0,No
2,7,1506,15,AUTO,Martes,1400,7,Si,0,No
2,7,1506,15,AUTO,Martes,1500,7,Si,0,No
2,7,1506,15,AUTO,Martes,1600,7,Si,0,No
2,7,1506,15,AUTO,Martes,1700,7,Si,0,No
2,7,1506,15,AUTO,Martes,1800,7,Si,0,No
2,7,1506,15,AUTO,Martes,1900,7,Si,0,No
2,7,1506,15,AUTO,Martes,2000,7,Si,0,No
2,7,1506,15,AUTO,Martes,2100,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,600,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,700,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,800,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,900,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1000,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1100,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1200,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1300,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1400,7,Si,1,No
2,7,1506,15,AUTO,Miercoles,1500,7,Si,1,No
2,7,1506,15,AUTO,Miercoles,1600,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1700,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1800,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,1900,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,2000,7,Si,0,No
2,7,1506,15,AUTO,Miercoles,2100,7,Si,0,No
2,7,1506,15,AUTO,Jueves,600,7,Si,0,No
2,7,1506,15,AUTO,Jueves,700,7,Si,0,No
2,7,1506,15,AUTO,Jueves,800,7,Si,0,No
2,7,1506,15,AUTO,Jueves,900,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1000,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1100,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1200,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1300,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1400,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1500,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1600,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1700,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1800,7,Si,0,No
2,7,1506,15,AUTO,Jueves,1900,7,Si,0,No
2,7,1506,15,AUTO,Jueves,2000,7,Si,0,No
2,7,1506,15,AUTO,Jueves,2100,7,Si,0,No
2,7,1506,15,AUTO,Viernes,600,7,Si,0,No
2,7,1506,15,AUTO,Viernes,700,7,Si,0,No
2,7,1506,15,AUTO,Viernes,800,7,Si,0,No
2,7,1506,15,AUTO,Viernes,900,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1000,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1100,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1200,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1300,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1400,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1500,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1600,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1700,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1800,7,Si,0,No
2,7,1506,15,AUTO,Viernes,1900,7,Si,0,No
2,7,1506,15,AUTO,Viernes,2000,7,Si,0,No
2,7,1506,15,AUTO,Viernes,2100,7,Si,0,No
2,7,1506,15,AUTO,Sabado,600,7,Si,0,No
2,7,1506,15,AUTO,Sabado,700,-1,No,0,No
2,7,1506,15,AUTO,Sabado,800,20,Si,0,No
2,7,1506,15,AUTO,Sabado,900,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1000,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1100,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1200,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1300,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1400,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1500,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1600,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1700,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1800,20,Si,0,No
2,7,1506,15,AUTO,Sabado,1900,20,Si,0,No
2,7,1506,15,AUTO,Sabado,2000,20,Si,0,No
2,7,1506,15,AUTO,Sabado,2100,20,Si,0,No
2,7,1507,15,AUTO,Lunes,600,4,Si,0,No
2,7,1507,15,AUTO,Lunes,700,4,Si,0,No
2,7,1507,15,AUTO,Lunes,800,4,Si,1,No
2,7,1507,15,AUTO,Lunes,900,4,Si,1,No
2,7,1507,15,AUTO,Lunes,1000,4,Si,1,No
2,7,1507,15,AUTO,Lunes,1100,4,Si,1,No
2,7,1507,15,AUTO,Lunes,1200,4,Si,1,No
2,7,1507,15,AUTO,Lunes,1300,4,Si,0,No
2,7,1507,15,AUTO,Lunes,1400,4,Si,0,No
2,7,1507,15,AUTO,Lunes,1500,4,Si,0,No
2,7,1507,15,AUTO,Lunes,1600,4,Si,0,No
2,7,1507,15,AUTO,Lunes,1700,4,Si,0,No
2,7,1507,15,AUTO,Lunes,1800,4,Si,0,No
2,7,1507,15,AUTO,Lunes,1900,4,Si,0,No
2,7,1507,15,AUTO,Lunes,2000,4,Si,0,No
2,7,1507,15,AUTO,Lunes,2100,4,Si,0,No
2,7,1507,15,AUTO,Martes,600,4,Si,0,No
2,7,1507,15,AUTO,Martes,700,4,Si,0,No
2,7,1507,15,AUTO,Martes,800,4,Si,0,No
2,7,1507,15,AUTO,Martes,900,4,Si,0,No
2,7,1507,15,AUTO,Martes,1000,4,Si,0,No
2,7,1507,15,AUTO,Martes,1100,4,Si,0,No
2,7,1507,15,AUTO,Martes,1200,4,Si,0,No
2,7,1507,15,AUTO,Martes,1300,4,Si,0,No
2,7,1507,15,AUTO,Martes,1400,4,Si,0,No
2,7,1507,15,AUTO,Martes,1500,4,Si,0,No
2,7,1507,15,AUTO,Martes,1600,4,Si,0,No
2,7,1507,15,AUTO,Martes,1700,4,Si,0,No
2,7,1507,15,AUTO,Martes,1800,4,Si,0,No
2,7,1507,15,AUTO,Martes,1900,4,Si,0,No
2,7,1507,15,AUTO,Martes,2000,4,Si,0,No
2,7,1507,15,AUTO,Martes,2100,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,600,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,700,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,800,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,900,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1000,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1100,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1200,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1300,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1400,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1500,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1600,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1700,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1800,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,1900,4,Si,0,No
2,7,1507,15,AUTO,Miercoles,2000,4,Si,0,No
